experiment,category,seed,method,fit_images,branch_calibration_images,threshold_calibration_images,total_normal_images,fit_and_score_seconds,rss_mb,memory_vectors,memory_bytes,patchcore_scoring_seconds,branch_upper_quantile,image_auroc,image_ap,pixel_auroc,pixel_ap,threshold,threshold_alpha,threshold_calibration_count,threshold_conformal_rank,threshold_is_finite,threshold_min_attainable_alpha,image_f1_conformal,image_f1_normal95,image_precision_conformal,image_recall_conformal,image_specificity_conformal,image_balanced_accuracy_conformal,normal_fpr_conformal,false_alarms_per_1000_normals,test_true_positive,test_false_positive,test_true_negative,test_false_negative,weight,normal_budget,upper_quantile,branch_calibration_fraction,translation_px,brightness,descriptor_channels,condition,translation_dx,translation_dy,border_mode,registration_dx,registration_dy,interior_image_auroc,interior_image_ap,interior_normal_fpr,interior_recall,valid_pixel_fraction,normal_budget_requested,normal_budget_achieved,allocation_strategy,priority_target,priority_achieved
main,screw,20260716,frequency_only,224.0,48.0,48.0,320.0,0.18251499999314547,1714.484375,1800,691200,0.14332375000230968,0.995,0.6946095511375282,0.8498640221256097,0.8778403312165538,0.037436523799495594,1.6342333555221558,0.05,48.0,47.0,True,0.02040816326530612,0.016666666666666666,0.016666666666666666,1.0,0.008403361344537815,1.0,0.5042016806722689,0.0,0.0,1,0,41,118,,,,,,,,,,,,,,,,,,,,,,,
main,screw,20260716,padim_diag,224.0,48.0,48.0,320.0,0.18251499999314547,1715.234375,1800,691200,0.14332375000230968,0.995,0.5882352941176471,0.8247192652010682,0.882069892524667,0.022691265903810015,1.7484172582626343,0.05,48.0,47.0,True,0.02040816326530612,0.18181818181818182,0.18181818181818182,0.9230769230769231,0.10084033613445378,0.975609756097561,0.5382250461160074,0.024390243902439025,24.390243902439025,12,1,40,107,,,,,,,,,,,,,,,,,,,,,,,
main,screw,20260716,padim_freq_gate,224.0,48.0,48.0,320.0,0.18251499999314547,1715.046875,1800,691200,0.14332375000230968,0.995,0.5900799344127896,0.8271587586808982,0.8820880740702969,0.02332490059744584,1.7564597129821777,0.05,48.0,47.0,True,0.02040816326530612,0.2222222222222222,0.2222222222222222,0.9375,0.12605042016806722,0.975609756097561,0.5508300881328141,0.024390243902439025,24.390243902439025,15,1,40,104,,,,,,,,,,,,,,,,,,,,,,,
main,screw,20260716,patchcore_lite,224.0,48.0,48.0,320.0,0.18251499999314547,1715.046875,1800,691200,0.14332375000230968,0.995,0.5003074400491905,0.7540887183452583,0.9219326777876877,0.024401412322487333,1.3386911153793335,0.05,48.0,47.0,True,0.02040816326530612,0.01652892561983471,0.01652892561983471,0.5,0.008403361344537815,0.975609756097561,0.49200655872104937,0.024390243902439025,24.390243902439025,1,1,40,118,,,,,,,,,,,,,,,,,,,,,,,
strong_baseline,screw,20260716,patchcore_wr50_compact,224.0,48.0,48.0,,1.3371267499751411,,1800,1843200,,,0.5740930518548883,0.7704078314814902,0.9228427694491144,0.029763282968663353,1.3793623447418213,0.05,48.0,47.0,True,0.02040816326530612,0.3333333333333333,0.3333333333333333,0.8064516129032258,0.21008403361344538,0.8536585365853658,0.5318712850994056,0.14634146341463414,146.34146341463415,25,6,35,94,,,,,,,256.0,,,,,,,,,,,,,,,,
main,tile,20260714,freqpatch_lite,162.0,34.0,34.0,230.0,0.12271525000687689,1809.390625,1800,691200,0.09278337500290945,0.995,0.9473304473304472,0.9816767880347235,0.9233319853928876,0.437707674871403,1.676591157913208,0.05,34.0,34.0,True,0.02857142857142857,0.8413793103448276,0.8413793103448276,1.0,0.7261904761904762,1.0,0.8630952380952381,0.0,0.0,61,0,33,23,,,,,,,,,,,,,,,,,,,,,,,
main,tile,20260714,frequency_only,162.0,34.0,34.0,230.0,0.12271525000687689,1805.578125,1800,691200,0.09278337500290945,0.995,0.8304473304473304,0.9301812339882032,0.8079508553544456,0.3543931552755631,1.4631913900375366,0.05,34.0,34.0,True,0.02857142857142857,0.65625,0.65625,0.9545454545454546,0.5,0.9393939393939394,0.7196969696969697,0.06060606060606061,60.60606060606061,42,2,31,42,,,,,,,,,,,,,,,,,,,,,,,
main,tile,20260714,padim_diag,162.0,34.0,34.0,230.0,0.12271525000687689,1809.328125,1800,691200,0.09278337500290945,0.995,0.9715007215007215,0.9880521782436775,0.9032397018568447,0.2733017628046733,14.957115173339844,0.05,34.0,34.0,True,0.02857142857142857,0.576271186440678,0.576271186440678,1.0,0.40476190476190477,1.0,0.7023809523809523,0.0,0.0,34,0,33,50,,,,,,,,,,,,,,,,,,,,,,,
main,tile,20260714,padim_freq_gate,162.0,34.0,34.0,230.0,0.12271525000687689,1809.390625,1800,691200,0.09278337500290945,0.995,0.9715007215007215,0.9880521782436775,0.9034807463241885,0.27463572568035527,14.957115173339844,0.05,34.0,34.0,True,0.02857142857142857,0.576271186440678,0.576271186440678,1.0,0.40476190476190477,1.0,0.7023809523809523,0.0,0.0,34,0,33,50,,,,,,,,,,,,,,,,,,,,,,,
main,tile,20260714,patchcore_lite,162.0,34.0,34.0,230.0,0.12271525000687689,1809.390625,1800,691200,0.09278337500290945,0.995,0.9466089466089466,0.9813816367770802,0.9233090059333493,0.43752919543964286,1.676591157913208,0.05,34.0,34.0,True,0.02857142857142857,0.8413793103448276,0.8413793103448276,1.0,0.7261904761904762,1.0,0.8630952380952381,0.0,0.0,61,0,33,23,,,,,,,,,,,,,,,,,,,,,,,
strong_baseline,tile,20260714,patchcore_wr50_compact,162.0,34.0,34.0,,1.0404624580114614,,1800,1843200,,,0.9985569985569985,0.9994296097320308,0.9532026018278463,0.5891362999392306,2.297734260559082,0.05,34.0,34.0,True,0.02857142857142857,0.9230769230769231,0.9230769230769231,1.0,0.8571428571428571,1.0,0.9285714285714286,0.0,0.0,72,0,33,12,,,,,,,256.0,,,,,,,,,,,,,,,,
main,tile,20260715,freqpatch_lite,162.0,34.0,34.0,230.0,0.11829795798985288,1821.734375,1800,691200,0.09247070900164545,0.995,0.9415584415584416,0.9790842518194692,0.9212827257554287,0.43561270082275083,1.4042255878448486,0.05,34.0,34.0,True,0.02857142857142857,0.8846153846153846,0.8846153846153846,0.9583333333333334,0.8214285714285714,0.9090909090909091,0.8652597402597402,0.09090909090909091,90.9090909090909,69,3,30,15,,,,,,,,,,,,,,,,,,,,,,,
main,tile,20260715,frequency_only,162.0,34.0,34.0,230.0,0.11829795798985288,1810.703125,1800,691200,0.09247070900164545,0.995,0.8102453102453102,0.922572333011406,0.8083477244183702,0.3537195474119198,1.3315703868865967,0.05,34.0,34.0,True,0.02857142857142857,0.6456692913385826,0.6456692913385826,0.9534883720930233,0.4880952380952381,0.9393939393939394,0.7137445887445888,0.06060606060606061,60.60606060606061,41,2,31,43,,,,,,,,,,,,,,,,,,,,,,,
main,tile,20260715,padim_diag,162.0,34.0,34.0,230.0,0.11829795798985288,1812.4375,1800,691200,0.09247070900164545,0.995,0.9747474747474748,0.9893516518834442,0.9030217507500833,0.27494488229706654,10.371479034423828,0.05,34.0,34.0,True,0.02857142857142857,0.4864864864864865,0.4864864864864865,1.0,0.32142857142857145,1.0,0.6607142857142857,0.0,0.0,27,0,33,57,,,,,,,,,,,,,,,,,,,,,,,
main,tile,20260715,padim_freq_gate,162.0,34.0,34.0,230.0,0.11829795798985288,1821.734375,1800,691200,0.09247070900164545,0.995,0.9751082251082251,0.9895103232749923,0.9031403716217035,0.2759225282439952,10.371479034423828,0.05,34.0,34.0,True,0.02857142857142857,0.5,0.5,1.0,0.3333333333333333,1.0,0.6666666666666666,0.0,0.0,28,0,33,56,,,,,,,,,,,,,,,,,,,,,,,
main,tile,20260715,patchcore_lite,162.0,34.0,34.0,230.0,0.11829795798985288,1821.734375,1800,691200,0.09247070900164545,0.995,0.9408369408369409,0.9787338811046484,0.9212862892743638,0.43582190252597824,1.4042255878448486,0.05,34.0,34.0,True,0.02857142857142857,0.8846153846153846,0.8846153846153846,0.9583333333333334,0.8214285714285714,0.9090909090909091,0.8652597402597402,0.09090909090909091,90.9090909090909,69,3,30,15,,,,,,,,,,,,,,,,,,,,,,,
strong_baseline,tile,20260715,patchcore_wr50_compact,162.0,34.0,34.0,,1.0393611250037793,,1800,1843200,,,0.9985569985569985,0.9994296097320308,0.9522410591546737,0.5820850392816439,1.8305853605270386,0.05,34.0,34.0,True,0.02857142857142857,0.9565217391304348,0.9565217391304348,1.0,0.9166666666666666,1.0,0.9583333333333333,0.0,0.0,77,0,33,7,,,,,,,256.0,,,,,,,,,,,,,,,,
main,tile,20260716,freqpatch_lite,162.0,34.0,34.0,230.0,0.11994537501595914,1821.734375,1800,691200,0.0934035409882199,0.995,0.9534632034632035,0.9826016508671046,0.9221642137529975,0.43621022484164873,1.8372807502746582,0.05,34.0,34.0,True,0.02857142857142857,0.8169014084507042,0.8169014084507042,1.0,0.6904761904761905,1.0,0.8452380952380952,0.0,0.0,58,0,33,26,,,,,,,,,,,,,,,,,,,,,,,
main,tile,20260716,frequency_only,162.0,34.0,34.0,230.0,0.11994537501595914,1821.734375,1800,691200,0.0934035409882199,0.995,0.8152958152958153,0.9250224154248549,0.8070268632120512,0.3524016049771389,1.304309606552124,0.05,34.0,34.0,True,0.02857142857142857,0.7285714285714285,0.7285714285714285,0.9107142857142857,0.6071428571428571,0.8484848484848485,0.7278138528138528,0.15151515151515152,151.51515151515153,51,5,28,33,,,,,,,,,,,,,,,,,,,,,,,
main,tile,20260716,padim_diag,162.0,34.0,34.0,230.0,0.11994537501595914,1821.734375,1800,691200,0.0934035409882199,0.995,0.9678932178932179,0.9865660354428353,0.9017311117449913,0.2690003615276631,10.5238037109375,0.05,34.0,34.0,True,0.02857142857142857,0.5391304347826087,0.5391304347826087,1.0,0.36904761904761907,1.0,0.6845238095238095,0.0,0.0,31,0,33,53,,,,,,,,,,,,,,,,,,,,,,,
main,tile,20260716,padim_freq_gate,162.0,34.0,34.0,230.0,0.11994537501595914,1821.734375,1800,691200,0.0934035409882199,0.995,0.9678932178932179,0.9865660354428353,0.9019062364448345,0.2700027583286703,10.5238037109375,0.05,34.0,34.0,True,0.02857142857142857,0.5391304347826087,0.5391304347826087,1.0,0.36904761904761907,1.0,0.6845238095238095,0.0,0.0,31,0,33,53,,,,,,,,,,,,,,,,,,,,,,,
main,tile,20260716,patchcore_lite,162.0,34.0,34.0,230.0,0.11994537501595914,1821.734375,1800,691200,0.0934035409882199,0.995,0.9531024531024531,0.9824340475939113,0.9221517594288686,0.43611358342179124,1.8372807502746582,0.05,34.0,34.0,True,0.02857142857142857,0.8,0.8,1.0,0.6666666666666666,1.0,0.8333333333333333,0.0,0.0,56,0,33,28,,,,,,,,,,,,,,,,,,,,,,,
strong_baseline,tile,20260716,patchcore_wr50_compact,162.0,34.0,34.0,,1.0331534160068259,,1800,1843200,,,0.9985569985569985,0.9994296097320308,0.9531280107353783,0.5943017549098245,1.9551026821136475,0.05,34.0,34.0,True,0.02857142857142857,0.9629629629629629,0.9629629629629629,1.0,0.9285714285714286,1.0,0.9642857142857143,0.0,0.0,78,0,33,6,,,,,,,256.0,,,,,,,,,,,,,,,,
main,toothbrush,20260714,freqpatch_lite,42.0,9.0,9.0,60.0,0.024539833975723013,2007.546875,659,253056,0.013904708001064137,0.995,0.888888888888889,0.961061191700644,0.980048332573917,0.4528576904730986,,0.05,9.0,10.0,False,0.1,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0,0,12,30,,,,,,,,,,,,,,,,,,,,,,,
main,toothbrush,20260714,frequency_only,42.0,9.0,9.0,60.0,0.024539833975723013,2060.671875,659,253056,0.013904708001064137,0.995,0.6527777777777778,0.8732973612061704,0.8184949321505297,0.11661641358403467,,0.05,9.0,10.0,False,0.1,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0,0,12,30,,,,,,,,,,,,,,,,,,,,,,,
main,toothbrush,20260714,padim_diag,42.0,9.0,9.0,60.0,0.024539833975723013,2007.546875,659,253056,0.013904708001064137,0.995,0.7777777777777778,0.9123716609694161,0.9438790062493849,0.19667357624762594,,0.05,9.0,10.0,False,0.1,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0,0,12,30,,,,,,,,,,,,,,,,,,,,,,,
main,toothbrush,20260714,padim_freq_gate,42.0,9.0,9.0,60.0,0.024539833975723013,1960.546875,659,253056,0.013904708001064137,0.995,0.7777777777777778,0.9123716609694161,0.9439348407999001,0.19617846282213053,,0.05,9.0,10.0,False,0.1,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0,0,12,30,,,,,,,,,,,,,,,,,,,,,,,
main,toothbrush,20260714,patchcore_lite,42.0,9.0,9.0,60.0,0.024539833975723013,2007.546875,659,253056,0.013904708001064137,0.995,0.888888888888889,0.961061191700644,0.9802612501816317,0.47286074661353633,,0.05,9.0,10.0,False,0.1,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0,0,12,30,,,,,,,,,,,,,,,,,,,,,,,
strong_baseline,toothbrush,20260714,patchcore_wr50_compact,42.0,9.0,9.0,,0.3374419999890961,,659,674816,,,0.8333333333333334,0.928495983409507,0.9816663689589057,0.5692520872585399,,0.05,9.0,10.0,False,0.1,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0,0,12,30,,,,,,,256.0,,,,,,,,,,,,,,,,
main,toothbrush,20260715,freqpatch_lite,42.0,9.0,9.0,60.0,0.024206792004406452,1794.3125,659,253056,0.013306000008014962,0.995,0.9,0.9629329941384155,0.9809126927796771,0.46082166308268213,,0.05,9.0,10.0,False,0.1,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0,0,12,30,,,,,,,,,,,,,,,,,,,,,,,
main,toothbrush,20260715,frequency_only,42.0,9.0,9.0,60.0,0.024206792004406452,1886.484375,659,253056,0.013306000008014962,0.995,0.6694444444444444,0.8805401693148507,0.8145452961753687,0.11516098299626659,,0.05,9.0,10.0,False,0.1,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0,0,12,30,,,,,,,,,,,,,,,,,,,,,,,
main,toothbrush,20260715,padim_diag,42.0,9.0,9.0,60.0,0.024206792004406452,1794.359375,659,253056,0.013306000008014962,0.995,0.75,0.9018364862586868,0.9412979183945309,0.1942180093804151,,0.05,9.0,10.0,False,0.1,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0,0,12,30,,,,,,,,,,,,,,,,,,,,,,,
main,toothbrush,20260715,padim_freq_gate,42.0,9.0,9.0,60.0,0.024206792004406452,1794.3125,659,253056,0.013306000008014962,0.995,0.7472222222222221,0.8997531529253535,0.9413291827560064,0.19463886076127376,,0.05,9.0,10.0,False,0.1,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0,0,12,30,,,,,,,,,,,,,,,,,,,,,,,
main,toothbrush,20260715,patchcore_lite,42.0,9.0,9.0,60.0,0.024206792004406452,1794.3125,659,253056,0.013306000008014962,0.995,0.9,0.9629329941384155,0.9811734440422056,0.48600144392489986,,0.05,9.0,10.0,False,0.1,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0,0,12,30,,,,,,,,,,,,,,,,,,,,,,,
strong_baseline,toothbrush,20260715,patchcore_wr50_compact,42.0,9.0,9.0,,0.29229929100256413,,659,674816,,,0.8527777777777777,0.9321688613423136,0.9823814277466456,0.5588562947630643,,0.05,9.0,10.0,False,0.1,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0,0,12,30,,,,,,,256.0,,,,,,,,,,,,,,,,
main,toothbrush,20260716,freqpatch_lite,42.0,9.0,9.0,60.0,0.02503004201571457,1623.328125,659,253056,0.01417395900352858,0.995,0.8777777777777778,0.9579700846367513,0.9797886129691424,0.46793269623069955,,0.05,9.0,10.0,False,0.1,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0,0,12,30,,,,,,,,,,,,,,,,,,,,,,,
main,toothbrush,20260716,frequency_only,42.0,9.0,9.0,60.0,0.02503004201571457,1762.984375,659,253056,0.01417395900352858,0.995,0.6694444444444444,0.881201051855842,0.8094187139697411,0.1105229522535727,,0.05,9.0,10.0,False,0.1,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0,0,12,30,,,,,,,,,,,,,,,,,,,,,,,
main,toothbrush,20260716,padim_diag,42.0,9.0,9.0,60.0,0.02503004201571457,1623.328125,659,253056,0.01417395900352858,0.995,0.7722222222222223,0.9092224601326241,0.9417017208110295,0.19194555676907593,,0.05,9.0,10.0,False,0.1,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0,0,12,30,,,,,,,,,,,,,,,,,,,,,,,
main,toothbrush,20260716,padim_freq_gate,42.0,9.0,9.0,60.0,0.02503004201571457,1623.328125,659,253056,0.01417395900352858,0.995,0.7722222222222223,0.9092224601326241,0.9417240054024753,0.19156178692871909,,0.05,9.0,10.0,False,0.1,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0,0,12,30,,,,,,,,,,,,,,,,,,,,,,,
main,toothbrush,20260716,patchcore_lite,42.0,9.0,9.0,60.0,0.02503004201571457,1623.328125,659,253056,0.01417395900352858,0.995,0.8777777777777778,0.9579700846367513,0.9800270403824125,0.49014891444432573,,0.05,9.0,10.0,False,0.1,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0,0,12,30,,,,,,,,,,,,,,,,,,,,,,,
strong_baseline,toothbrush,20260716,patchcore_wr50_compact,42.0,9.0,9.0,,0.3166177080129273,,659,674816,,,0.8416666666666667,0.9333059599418294,0.9809312101339049,0.5565286288251832,,0.05,9.0,10.0,False,0.1,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0,0,12,30,,,,,,,256.0,,,,,,,,,,,,,,,,
main,transistor,20260714,freqpatch_lite,149.0,32.0,32.0,213.0,0.11389845897792839,1248.5625,1800,691200,0.0843802499875892,0.995,0.8883333333333334,0.8803873115081942,0.8721665859365401,0.491778774692429,2.272623300552368,0.05,32.0,32.0,True,0.030303030303030304,0.4230769230769231,0.4230769230769231,0.9166666666666666,0.275,0.9833333333333333,0.6291666666666667,0.016666666666666666,16.666666666666668,11,1,59,29,,,,,,,,,,,,,,,,,,,,,,,
main,transistor,20260714,frequency_only,149.0,32.0,32.0,213.0,0.11389845897792839,1215.65625,1800,691200,0.0843802499875892,0.995,0.8062500000000001,0.8070652781216073,0.7742708149446544,0.22697769370634274,2.133653163909912,0.05,32.0,32.0,True,0.030303030303030304,0.3333333333333333,0.3333333333333333,1.0,0.2,1.0,0.6,0.0,0.0,8,0,60,32,,,,,,,,,,,,,,,,,,,,,,,
main,transistor,20260714,padim_diag,149.0,32.0,32.0,213.0,0.11389845897792839,1225.5625,1800,691200,0.0843802499875892,0.995,0.9504166666666667,0.9245187482836731,0.9656866073169043,0.5496600732869118,32.66900634765625,0.05,32.0,32.0,True,0.030303030303030304,0.3673469387755102,0.3673469387755102,1.0,0.225,1.0,0.6125,0.0,0.0,9,0,60,31,,,,,,,,,,,,,,,,,,,,,,,
main,transistor,20260714,padim_freq_gate,149.0,32.0,32.0,213.0,0.11389845897792839,1251.1875,1800,691200,0.0843802499875892,0.995,0.9508333333333333,0.9258345377573575,0.9656963055089892,0.5504267391425472,35.74853515625,0.05,32.0,32.0,True,0.030303030303030304,0.3673469387755102,0.3673469387755102,1.0,0.225,1.0,0.6125,0.0,0.0,9,0,60,31,,,,,,,,,,,,,,,,,,,,,,,
main,transistor,20260714,patchcore_lite,149.0,32.0,32.0,213.0,0.11389845897792839,1246.15625,1800,691200,0.0843802499875892,0.995,0.8879166666666667,0.880421926320119,0.8721769209951545,0.49204251254278675,2.0280346870422363,0.05,32.0,32.0,True,0.030303030303030304,0.509090909090909,0.509090909090909,0.9333333333333333,0.35,0.9833333333333333,0.6666666666666666,0.016666666666666666,16.666666666666668,14,1,59,26,,,,,,,,,,,,,,,,,,,,,,,
strong_baseline,transistor,20260714,patchcore_wr50_compact,149.0,32.0,32.0,,0.8231593329983298,,1800,1843200,,,0.9199999999999999,0.875808646013853,0.8588424625174751,0.4179510298965271,2.4107041358947754,0.05,32.0,32.0,True,0.030303030303030304,0.3673469387755102,0.3673469387755102,1.0,0.225,1.0,0.6125,0.0,0.0,9,0,60,31,,,,,,,256.0,,,,,,,,,,,,,,,,
main,transistor,20260715,freqpatch_lite,149.0,32.0,32.0,213.0,0.11178570799529552,1329.15625,1800,691200,0.08442670799558982,0.995,0.8937500000000002,0.8840736246498438,0.8631064622777894,0.4932093430761291,1.7378003597259521,0.05,32.0,32.0,True,0.030303030303030304,0.5862068965517241,0.5862068965517241,0.9444444444444444,0.425,0.9833333333333333,0.7041666666666666,0.016666666666666666,16.666666666666668,17,1,59,23,,,,,,,,,,,,,,,,,,,,,,,
main,transistor,20260715,frequency_only,149.0,32.0,32.0,213.0,0.11178570799529552,1315.140625,1800,691200,0.08442670799558982,0.995,0.8120833333333334,0.8098842331401107,0.77526237939021,0.23029227673575606,2.806272506713867,0.05,32.0,32.0,True,0.030303030303030304,0.49056603773584906,0.49056603773584906,1.0,0.325,1.0,0.6625,0.0,0.0,13,0,60,27,,,,,,,,,,,,,,,,,,,,,,,
main,transistor,20260715,padim_diag,149.0,32.0,32.0,213.0,0.11178570799529552,1324.65625,1800,691200,0.08442670799558982,0.995,0.9325,0.9009397569869096,0.967308169576949,0.5595726606031525,4.155571937561035,0.05,32.0,32.0,True,0.030303030303030304,0.5454545454545454,0.5454545454545454,1.0,0.375,1.0,0.6875,0.0,0.0,15,0,60,25,,,,,,,,,,,,,,,,,,,,,,,
main,transistor,20260715,padim_freq_gate,149.0,32.0,32.0,213.0,0.11178570799529552,1334.59375,1800,691200,0.08442670799558982,0.995,0.9325,0.9009397569869096,0.9673364835210836,0.5608785216602201,4.155571937561035,0.05,32.0,32.0,True,0.030303030303030304,0.5454545454545454,0.5454545454545454,1.0,0.375,1.0,0.6875,0.0,0.0,15,0,60,25,,,,,,,,,,,,,,,,,,,,,,,
main,transistor,20260715,patchcore_lite,149.0,32.0,32.0,213.0,0.11178570799529552,1327.25,1800,691200,0.08442670799558982,0.995,0.8941666666666667,0.8848838949915717,0.8631149592688347,0.4935779807813517,1.6077089309692383,0.05,32.0,32.0,True,0.030303030303030304,0.6333333333333333,0.6333333333333333,0.95,0.475,0.9833333333333333,0.7291666666666666,0.016666666666666666,16.666666666666668,19,1,59,21,,,,,,,,,,,,,,,,,,,,,,,
strong_baseline,transistor,20260715,patchcore_wr50_compact,149.0,32.0,32.0,,0.8181105829717126,,1800,1843200,,,0.9379166666666667,0.8950536180899904,0.8580811677411412,0.43072943190032337,1.8099254369735718,0.05,32.0,32.0,True,0.030303030303030304,0.6461538461538462,0.6461538461538462,0.84,0.525,0.9333333333333333,0.7291666666666667,0.06666666666666667,66.66666666666667,21,4,56,19,,,,,,,256.0,,,,,,,,,,,,,,,,
main,transistor,20260716,freqpatch_lite,149.0,32.0,32.0,213.0,0.11139454200747423,1055.703125,1800,691200,0.08433358400361612,0.995,0.9058333333333333,0.8896712428907537,0.8744505320792803,0.501424976727243,1.42178475856781,0.05,32.0,32.0,True,0.030303030303030304,0.782608695652174,0.782608695652174,0.9310344827586207,0.675,0.9666666666666667,0.8208333333333333,0.03333333333333333,33.333333333333336,27,2,58,13,,,,,,,,,,,,,,,,,,,,,,,
main,transistor,20260716,frequency_only,149.0,32.0,32.0,213.0,0.11139454200747423,1331.734375,1800,691200,0.08433358400361612,0.995,0.8066666666666666,0.8056509291276741,0.7752091816018115,0.22834940248641716,1.969702124595642,0.05,32.0,32.0,True,0.030303030303030304,0.49056603773584906,0.49056603773584906,1.0,0.325,1.0,0.6625,0.0,0.0,13,0,60,27,,,,,,,,,,,,,,,,,,,,,,,
main,transistor,20260716,padim_diag,149.0,32.0,32.0,213.0,0.11139454200747423,1333.578125,1800,691200,0.08433358400361612,0.995,0.93875,0.909856784532425,0.9667305866586396,0.5578196504086164,2.52055025100708,0.05,32.0,32.0,True,0.030303030303030304,0.6984126984126984,0.6984126984126984,0.9565217391304348,0.55,0.9833333333333333,0.7666666666666666,0.016666666666666666,16.666666666666668,22,1,59,18,,,,,,,,,,,,,,,,,,,,,,,
main,transistor,20260716,padim_freq_gate,149.0,32.0,32.0,213.0,0.11139454200747423,1068.46875,1800,691200,0.08433358400361612,0.995,0.9395833333333333,0.9122040067546473,0.9667474984051687,0.5586269522560645,2.52055025100708,0.05,32.0,32.0,True,0.030303030303030304,0.6984126984126984,0.6984126984126984,0.9565217391304348,0.55,0.9833333333333333,0.7666666666666666,0.016666666666666666,16.666666666666668,22,1,59,18,,,,,,,,,,,,,,,,,,,,,,,
main,transistor,20260716,patchcore_lite,149.0,32.0,32.0,213.0,0.11139454200747423,1032.625,1800,691200,0.08433358400361612,0.995,0.90625,0.8892119059314167,0.8744524876645765,0.5013048620404079,1.3935191631317139,0.05,32.0,32.0,True,0.030303030303030304,0.782608695652174,0.782608695652174,0.9310344827586207,0.675,0.9666666666666667,0.8208333333333333,0.03333333333333333,33.333333333333336,27,2,58,13,,,,,,,,,,,,,,,,,,,,,,,
strong_baseline,transistor,20260716,patchcore_wr50_compact,149.0,32.0,32.0,,0.8131981670157984,,1800,1843200,,,0.9291666666666667,0.8834291767466779,0.8634612571540725,0.4313476648335561,1.744692325592041,0.05,32.0,32.0,True,0.030303030303030304,0.625,0.625,0.8333333333333334,0.5,0.9333333333333333,0.7166666666666667,0.06666666666666667,66.66666666666667,20,4,56,20,,,,,,,256.0,,,,,,,,,,,,,,,,
main,wood,20260714,freqpatch_lite,173.0,37.0,37.0,247.0,0.10902783399797045,1544.265625,1800,691200,0.08016254100948572,0.995,0.9859649122807017,0.9958457050898601,0.9358200292614431,0.43842559782599194,1.9514684677124023,0.05,37.0,37.0,True,0.02631578947368421,0.9586776859504132,0.9586776859504132,0.9508196721311475,0.9666666666666667,0.8421052631578947,0.9043859649122807,0.15789473684210525,157.89473684210526,58,3,16,2,,,,,,,,,,,,,,,,,,,,,,,
main,wood,20260714,frequency_only,173.0,37.0,37.0,247.0,0.10902783399797045,1525.453125,1800,691200,0.08016254100948572,0.995,0.9359649122807018,0.9803685885489033,0.7608199277126735,0.15685301903423776,1.234135389328003,0.05,37.0,37.0,True,0.02631578947368421,0.5882352941176471,0.5882352941176471,1.0,0.4166666666666667,1.0,0.7083333333333334,0.0,0.0,25,0,19,35,,,,,,,,,,,,,,,,,,,,,,,
main,wood,20260714,padim_diag,173.0,37.0,37.0,247.0,0.10902783399797045,1544.203125,1800,691200,0.08016254100948572,0.995,0.9096491228070176,0.9595142613808434,0.9062590285860473,0.2302079843005142,3.766955852508545,0.05,37.0,37.0,True,0.02631578947368421,0.9230769230769231,0.9230769230769231,0.9473684210526315,0.9,0.8421052631578947,0.8710526315789473,0.15789473684210525,157.89473684210526,54,3,16,6,,,,,,,,,,,,,,,,,,,,,,,
main,wood,20260714,padim_freq_gate,173.0,37.0,37.0,247.0,0.10902783399797045,1544.203125,1800,691200,0.08016254100948572,0.995,0.9105263157894736,0.9605559280475101,0.906365238242992,0.23132816589495261,3.766955852508545,0.05,37.0,37.0,True,0.02631578947368421,0.9230769230769231,0.9230769230769231,0.9473684210526315,0.9,0.8421052631578947,0.8710526315789473,0.15789473684210525,157.89473684210526,54,3,16,6,,,,,,,,,,,,,,,,,,,,,,,
main,wood,20260714,patchcore_lite,173.0,37.0,37.0,247.0,0.10902783399797045,1544.265625,1800,691200,0.08016254100948572,0.995,0.9859649122807017,0.9958457050898601,0.9357255623304532,0.43647478993879585,1.9514684677124023,0.05,37.0,37.0,True,0.02631578947368421,0.9586776859504132,0.9586776859504132,0.9508196721311475,0.9666666666666667,0.8421052631578947,0.9043859649122807,0.15789473684210525,157.89473684210526,58,3,16,2,,,,,,,,,,,,,,,,,,,,,,,
