experiment,category,seed,method,fit_images,branch_calibration_images,threshold_calibration_images,total_normal_images,fit_and_score_seconds,rss_mb,memory_vectors,memory_bytes,patchcore_scoring_seconds,branch_upper_quantile,image_auroc,image_ap,pixel_auroc,pixel_ap,threshold,threshold_alpha,threshold_calibration_count,threshold_conformal_rank,threshold_is_finite,threshold_min_attainable_alpha,image_f1_conformal,image_f1_normal95,image_precision_conformal,image_recall_conformal,image_specificity_conformal,image_balanced_accuracy_conformal,normal_fpr_conformal,false_alarms_per_1000_normals,test_true_positive,test_false_positive,test_true_negative,test_false_negative,weight,normal_budget,upper_quantile,branch_calibration_fraction,translation_px,brightness,descriptor_channels,condition,translation_dx,translation_dy,border_mode,registration_dx,registration_dy,interior_image_auroc,interior_image_ap,interior_normal_fpr,interior_recall,valid_pixel_fraction,interior_grid_x0,interior_grid_x1,interior_grid_y0,interior_grid_y1,interior_grid_valid_cells,interior_grid_total_cells,interior_equivalent_pixel_x0,interior_equivalent_pixel_x1,interior_equivalent_pixel_y0,interior_equivalent_pixel_y1,normal_budget_requested,normal_budget_achieved,allocation_strategy,priority_target,priority_achieved
threshold_priority,bottle,20260716,patchcore_lite,35.0,10.0,19.0,,,,549,210816,0.0426332499991986,0.995,0.9976190476190476,0.9992440151090305,0.9820313922008848,0.7235564639340111,3.015411376953125,0.05,19.0,19.0,True,0.05,0.9411764705882353,0.9411764705882353,1.0,0.8888888888888888,1.0,0.9444444444444444,0.0,0.0,56,0,20,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.0,64.0,threshold_prioritized,19.0,True
threshold_priority,cable,20260714,freqpatch_lite,35.0,10.0,19.0,,,,549,210816,0.09183774999837624,0.995,0.8907421289355323,0.938067602185437,0.9608274165996211,0.5986637543940329,1.2111449241638184,0.05,19.0,19.0,True,0.05,0.7848101265822784,0.7848101265822784,0.9393939393939394,0.6739130434782609,0.9310344827586207,0.8024737631184408,0.06896551724137931,68.9655172413793,62,4,54,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.0,64.0,threshold_prioritized,19.0,True
threshold_priority,cable,20260714,patchcore_lite,35.0,10.0,19.0,,,,549,210816,0.09183774999837624,0.995,0.8905547226386806,0.9379795571063566,0.9608333911329157,0.6005997390044422,1.2111449241638184,0.05,19.0,19.0,True,0.05,0.7848101265822784,0.7848101265822784,0.9393939393939394,0.6739130434782609,0.9310344827586207,0.8024737631184408,0.06896551724137931,68.9655172413793,62,4,54,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.0,64.0,threshold_prioritized,19.0,True
threshold_priority,cable,20260715,freqpatch_lite,35.0,10.0,19.0,,,,549,210816,0.05726524999772664,0.995,0.856071964017991,0.9188640711157445,0.9591862794733366,0.5780321281329551,1.4272539615631104,0.05,19.0,19.0,True,0.05,0.7417218543046358,0.7417218543046358,0.9491525423728814,0.6086956521739131,0.9482758620689655,0.7784857571214393,0.05172413793103448,51.724137931034484,56,3,55,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.0,64.0,threshold_prioritized,19.0,True
threshold_priority,cable,20260715,patchcore_lite,35.0,10.0,19.0,,,,549,210816,0.05726524999772664,0.995,0.8564467766116941,0.9188456458365148,0.9591951879768329,0.5803212025017477,1.4272539615631104,0.05,19.0,19.0,True,0.05,0.7417218543046358,0.7417218543046358,0.9491525423728814,0.6086956521739131,0.9482758620689655,0.7784857571214393,0.05172413793103448,51.724137931034484,56,3,55,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.0,64.0,threshold_prioritized,19.0,True
threshold_priority,cable,20260716,freqpatch_lite,35.0,10.0,19.0,,,,549,210816,0.053897042002063245,0.995,0.8652548725637181,0.9242977901618844,0.9591895713444518,0.604063578548886,1.4811217784881592,0.05,19.0,19.0,True,0.05,0.6857142857142857,0.6857142857142857,1.0,0.5217391304347826,1.0,0.7608695652173914,0.0,0.0,48,0,58,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.0,64.0,threshold_prioritized,19.0,True
threshold_priority,cable,20260716,patchcore_lite,35.0,10.0,19.0,,,,549,210816,0.053897042002063245,0.995,0.8652548725637181,0.9242977901618844,0.9591937474707799,0.6056471415521717,1.4811217784881592,0.05,19.0,19.0,True,0.05,0.6857142857142857,0.6857142857142857,1.0,0.5217391304347826,1.0,0.7608695652173914,0.0,0.0,48,0,58,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.0,64.0,threshold_prioritized,19.0,True
threshold_priority,capsule,20260714,freqpatch_lite,35.0,10.0,19.0,,,,549,210816,0.11305683299724478,0.995,0.7227762265656162,0.9207892286473187,0.9691318871858516,0.2683409112891794,1.7915284633636475,0.05,19.0,19.0,True,0.05,0.18333333333333332,0.18333333333333332,1.0,0.10091743119266056,1.0,0.5504587155963303,0.0,0.0,11,0,23,98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.0,64.0,threshold_prioritized,19.0,True
threshold_priority,capsule,20260714,patchcore_lite,35.0,10.0,19.0,,,,549,210816,0.11305683299724478,0.995,0.7243717590745913,0.9216987154479191,0.9691717665954016,0.27130379413316497,1.7019708156585693,0.05,19.0,19.0,True,0.05,0.19834710743801653,0.19834710743801653,1.0,0.11009174311926606,1.0,0.555045871559633,0.0,0.0,12,0,23,97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.0,64.0,threshold_prioritized,19.0,True
threshold_priority,capsule,20260715,freqpatch_lite,35.0,10.0,19.0,,,,549,210816,0.07434174999798415,0.995,0.6812923813322697,0.8918408779161022,0.967514451277768,0.22611209931445428,2.7977230548858643,0.05,19.0,19.0,True,0.05,0.036036036036036036,0.036036036036036036,1.0,0.01834862385321101,1.0,0.5091743119266054,0.0,0.0,2,0,23,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.0,64.0,threshold_prioritized,19.0,True
threshold_priority,capsule,20260715,patchcore_lite,35.0,10.0,19.0,,,,549,210816,0.07434174999798415,0.995,0.6900678101316314,0.8981925368347821,0.9676233913837169,0.23709038291126963,2.549365758895874,0.05,19.0,19.0,True,0.05,0.07079646017699115,0.07079646017699115,1.0,0.03669724770642202,1.0,0.518348623853211,0.0,0.0,4,0,23,105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.0,64.0,threshold_prioritized,19.0,True
threshold_priority,capsule,20260716,freqpatch_lite,35.0,10.0,19.0,,,,549,210816,0.05663954200281296,0.995,0.735939369764659,0.93138729595926,0.964252248951978,0.31775400489638833,1.794979214668274,0.05,19.0,19.0,True,0.05,0.33587786259541985,0.33587786259541985,1.0,0.2018348623853211,1.0,0.6009174311926606,0.0,0.0,22,0,23,87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.0,64.0,threshold_prioritized,19.0,True
threshold_priority,capsule,20260716,patchcore_lite,35.0,10.0,19.0,,,,549,210816,0.05663954200281296,0.995,0.738731551655365,0.9319907535420093,0.9642518411230889,0.31801835079441654,1.728011965751648,0.05,19.0,19.0,True,0.05,0.33587786259541985,0.33587786259541985,1.0,0.2018348623853211,1.0,0.6009174311926606,0.0,0.0,22,0,23,87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.0,64.0,threshold_prioritized,19.0,True
threshold_priority,carpet,20260714,freqpatch_lite,35.0,10.0,19.0,,,,549,210816,0.09036654199735494,0.995,0.8792134831460673,0.9617276228000039,0.9788889490781814,0.590016661016615,1.4021533727645874,0.05,19.0,19.0,True,0.05,0.8633879781420765,0.8633879781420765,0.8404255319148937,0.8876404494382022,0.4642857142857143,0.6759630818619582,0.5357142857142857,535.7142857142857,79,15,13,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.0,64.0,threshold_prioritized,19.0,True
threshold_priority,carpet,20260714,patchcore_lite,35.0,10.0,19.0,,,,549,210816,0.09036654199735494,0.995,0.8788121990369181,0.9613739210744834,0.978853521149949,0.5852587429128054,1.4021533727645874,0.05,19.0,19.0,True,0.05,0.8633879781420765,0.8633879781420765,0.8404255319148937,0.8876404494382022,0.4642857142857143,0.6759630818619582,0.5357142857142857,535.7142857142857,79,15,13,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.0,64.0,threshold_prioritized,19.0,True
threshold_priority,carpet,20260715,freqpatch_lite,35.0,10.0,19.0,,,,549,210816,0.0849767920008162,0.995,0.9048956661316213,0.9718440198687851,0.9796276519046674,0.5993532074900725,2.3053033351898193,0.05,19.0,19.0,True,0.05,0.7586206896551724,0.7586206896551724,0.9821428571428571,0.6179775280898876,0.9642857142857143,0.791131621187801,0.03571428571428571,35.714285714285715,55,1,27,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.0,64.0,threshold_prioritized,19.0,True
threshold_priority,carpet,20260715,patchcore_lite,35.0,10.0,19.0,,,,549,210816,0.0849767920008162,0.995,0.9036918138041734,0.9713200375856097,0.9795994556503207,0.5949152500992657,2.3053033351898193,0.05,19.0,19.0,True,0.05,0.7586206896551724,0.7586206896551724,0.9821428571428571,0.6179775280898876,0.9642857142857143,0.791131621187801,0.03571428571428571,35.714285714285715,55,1,27,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.0,64.0,threshold_prioritized,19.0,True
threshold_priority,carpet,20260716,freqpatch_lite,35.0,10.0,19.0,,,,549,210816,0.06741841699840734,0.995,0.8936597110754414,0.966464064843073,0.9791426925791784,0.5882203162218702,1.7449398040771484,0.05,19.0,19.0,True,0.05,0.8157894736842105,0.8157894736842105,0.9841269841269841,0.6966292134831461,0.9642857142857143,0.8304574638844302,0.03571428571428571,35.714285714285715,62,1,27,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.0,64.0,threshold_prioritized,19.0,True
threshold_priority,carpet,20260716,patchcore_lite,35.0,10.0,19.0,,,,549,210816,0.06741841699840734,0.995,0.8920545746388442,0.9655667873683892,0.9791120594486413,0.5830532621988671,1.7449398040771484,0.05,19.0,19.0,True,0.05,0.8079470198675497,0.8079470198675497,0.9838709677419355,0.6853932584269663,0.9642857142857143,0.8248394863563403,0.03571428571428571,35.714285714285715,61,1,27,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.0,64.0,threshold_prioritized,19.0,True
threshold_priority,grid,20260714,freqpatch_lite,35.0,10.0,19.0,,,,549,210816,0.03069754200259922,0.995,0.44277360066833754,0.6824335878848427,0.7539831347937724,0.023365249936157507,1.5513882637023926,0.05,19.0,19.0,True,0.05,0.06666666666666667,0.06666666666666667,0.6666666666666666,0.03508771929824561,0.9523809523809523,0.49373433583959897,0.047619047619047616,47.61904761904761,2,1,20,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.0,64.0,threshold_prioritized,19.0,True
threshold_priority,grid,20260714,patchcore_lite,35.0,10.0,19.0,,,,549,210816,0.03069754200259922,0.995,0.44277360066833754,0.6824335878848427,0.7539832602503445,0.023366167562495866,1.5513882637023926,0.05,19.0,19.0,True,0.05,0.06666666666666667,0.06666666666666667,0.6666666666666666,0.03508771929824561,0.9523809523809523,0.49373433583959897,0.047619047619047616,47.61904761904761,2,1,20,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.0,64.0,threshold_prioritized,19.0,True
threshold_priority,grid,20260715,freqpatch_lite,35.0,10.0,19.0,,,,549,210816,0.045794958001351915,0.995,0.6023391812865497,0.7579546880576518,0.799774653854108,0.03340844693491786,1.3673697710037231,0.05,19.0,19.0,True,0.05,0.3013698630136986,0.3013698630136986,0.6875,0.19298245614035087,0.7619047619047619,0.47744360902255634,0.23809523809523808,238.09523809523807,11,5,16,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.0,64.0,threshold_prioritized,19.0,True
threshold_priority,grid,20260715,patchcore_lite,35.0,10.0,19.0,,,,549,210816,0.045794958001351915,0.995,0.6023391812865497,0.7579546880576518,0.7997747611860071,0.03340946096970558,1.3673697710037231,0.05,19.0,19.0,True,0.05,0.3013698630136986,0.3013698630136986,0.6875,0.19298245614035087,0.7619047619047619,0.47744360902255634,0.23809523809523808,238.09523809523807,11,5,16,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.0,64.0,threshold_prioritized,19.0,True
threshold_priority,grid,20260716,freqpatch_lite,35.0,10.0,19.0,,,,549,210816,0.0952260829944862,0.995,0.4970760233918129,0.7240691262803532,0.814768270027756,0.036244955800857195,1.5822827816009521,0.05,19.0,19.0,True,0.05,0.12698412698412698,0.12698412698412698,0.6666666666666666,0.07017543859649122,0.9047619047619048,0.487468671679198,0.09523809523809523,95.23809523809523,4,2,19,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.0,64.0,threshold_prioritized,19.0,True
threshold_priority,grid,20260716,patchcore_lite,35.0,10.0,19.0,,,,549,210816,0.0952260829944862,0.995,0.4970760233918129,0.7240691262803532,0.8147674981942137,0.03622098565796178,1.5822827816009521,0.05,19.0,19.0,True,0.05,0.12698412698412698,0.12698412698412698,0.6666666666666666,0.07017543859649122,0.9047619047619048,0.487468671679198,0.09523809523809523,95.23809523809523,4,2,19,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.0,64.0,threshold_prioritized,19.0,True
threshold_priority,hazelnut,20260714,freqpatch_lite,35.0,10.0,19.0,,,,549,210816,0.07833916600066004,0.995,0.9792857142857142,0.9857805528660184,0.9753431278727344,0.4790593929816085,1.4296284914016724,0.05,19.0,19.0,True,0.05,0.6972477064220184,0.6972477064220184,0.9743589743589743,0.5428571428571428,0.975,0.7589285714285714,0.025,25.0,38,1,39,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.0,64.0,threshold_prioritized,19.0,True
threshold_priority,hazelnut,20260714,patchcore_lite,35.0,10.0,19.0,,,,549,210816,0.07833916600066004,0.995,0.9775,0.9836760671323309,0.9752947682167596,0.47506723162862785,1.4296284914016724,0.05,19.0,19.0,True,0.05,0.6476190476190476,0.6476190476190476,0.9714285714285714,0.4857142857142857,0.975,0.7303571428571428,0.025,25.0,34,1,39,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.0,64.0,threshold_prioritized,19.0,True
threshold_priority,hazelnut,20260715,freqpatch_lite,35.0,10.0,19.0,,,,549,210816,0.05076983400067547,0.995,0.9703571428571428,0.9813016170618316,0.9764858219286412,0.5066460046029521,1.1430931091308594,0.05,19.0,19.0,True,0.05,0.9361702127659575,0.9361702127659575,0.9295774647887324,0.9428571428571428,0.875,0.9089285714285714,0.125,125.0,66,5,35,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.0,64.0,threshold_prioritized,19.0,True
threshold_priority,hazelnut,20260715,patchcore_lite,35.0,10.0,19.0,,,,549,210816,0.05076983400067547,0.995,0.9657142857142856,0.9767856075651205,0.9763443740966069,0.4960796536683289,1.1430931091308594,0.05,19.0,19.0,True,0.05,0.9285714285714286,0.9285714285714286,0.9285714285714286,0.9285714285714286,0.875,0.9017857142857143,0.125,125.0,65,5,35,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.0,64.0,threshold_prioritized,19.0,True
threshold_priority,hazelnut,20260716,freqpatch_lite,35.0,10.0,19.0,,,,549,210816,0.04094812499533873,0.995,0.9735714285714286,0.984916203006628,0.9725591174465439,0.48264848044689945,1.2603849172592163,0.05,19.0,19.0,True,0.05,0.7037037037037037,0.7037037037037037,1.0,0.5428571428571428,1.0,0.7714285714285714,0.0,0.0,38,0,40,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.0,64.0,threshold_prioritized,19.0,True
threshold_priority,hazelnut,20260716,patchcore_lite,35.0,10.0,19.0,,,,549,210816,0.04094812499533873,0.995,0.9735714285714286,0.984916203006628,0.9725375003420602,0.4799553451145984,1.2603849172592163,0.05,19.0,19.0,True,0.05,0.7037037037037037,0.7037037037037037,1.0,0.5428571428571428,1.0,0.7714285714285714,0.0,0.0,38,0,40,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.0,64.0,threshold_prioritized,19.0,True
threshold_priority,leather,20260714,freqpatch_lite,35.0,10.0,19.0,,,,549,210816,0.08953612500044983,0.995,0.9955842391304348,0.9984791746914831,0.9923684849191444,0.45395641692381844,1.6097092628479004,0.05,19.0,19.0,True,0.05,0.9484536082474226,0.9484536082474226,0.9019607843137255,1.0,0.6875,0.84375,0.3125,312.5,92,10,22,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.0,64.0,threshold_prioritized,19.0,True
threshold_priority,leather,20260714,patchcore_lite,35.0,10.0,19.0,,,,549,210816,0.08953612500044983,0.995,0.9966032608695652,0.9988525933970682,0.9919088922378216,0.43247549282598563,1.6097092628479004,0.05,19.0,19.0,True,0.05,0.9633507853403142,0.9633507853403142,0.9292929292929293,1.0,0.78125,0.890625,0.21875,218.75,92,7,25,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.0,64.0,threshold_prioritized,19.0,True
threshold_priority,leather,20260715,freqpatch_lite,35.0,10.0,19.0,,,,549,210816,0.0669630420015892,0.995,0.9959239130434783,0.9985441320245307,0.9924012692013006,0.4557653210048071,3.0491890907287598,0.05,19.0,19.0,True,0.05,0.9431818181818182,0.9431818181818182,0.9880952380952381,0.9021739130434783,0.96875,0.9354619565217391,0.03125,31.25,83,1,31,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.0,64.0,threshold_prioritized,19.0,True
threshold_priority,leather,20260715,patchcore_lite,35.0,10.0,19.0,,,,549,210816,0.0669630420015892,0.995,0.9959239130434783,0.9985726552787425,0.991958675846611,0.4345617802645414,3.0491890907287598,0.05,19.0,19.0,True,0.05,0.9425287356321839,0.9425287356321839,1.0,0.8913043478260869,1.0,0.9456521739130435,0.0,0.0,82,0,32,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.0,64.0,threshold_prioritized,19.0,True
threshold_priority,leather,20260716,freqpatch_lite,35.0,10.0,19.0,,,,549,210816,0.04538920900085941,0.995,0.9955842391304347,0.9984344829017237,0.9923775999224579,0.45142335191149374,1.738650918006897,0.05,19.0,19.0,True,0.05,0.9787234042553191,0.9787234042553191,0.9583333333333334,1.0,0.875,0.9375,0.125,125.0,92,4,28,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.0,64.0,threshold_prioritized,19.0,True
threshold_priority,leather,20260716,patchcore_lite,35.0,10.0,19.0,,,,549,210816,0.04538920900085941,0.995,0.9969429347826086,0.9989475008897637,0.9919841667813805,0.4319987562777349,1.738650918006897,0.05,19.0,19.0,True,0.05,0.983957219251337,0.983957219251337,0.968421052631579,1.0,0.90625,0.953125,0.09375,93.75,92,3,29,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.0,64.0,threshold_prioritized,19.0,True
threshold_priority,metal_nut,20260714,freqpatch_lite,35.0,10.0,19.0,,,,549,210816,0.06172158400295302,0.995,0.8729227761485826,0.9708145955029082,0.9364698680497333,0.6670355379476914,1.3804234266281128,0.05,19.0,19.0,True,0.05,0.7843137254901961,0.7843137254901961,1.0,0.6451612903225806,1.0,0.8225806451612903,0.0,0.0,60,0,22,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.0,64.0,threshold_prioritized,19.0,True
threshold_priority,metal_nut,20260714,patchcore_lite,35.0,10.0,19.0,,,,549,210816,0.06172158400295302,0.995,0.8729227761485826,0.9708145955029082,0.9364712536100612,0.6670578050720665,1.3804234266281128,0.05,19.0,19.0,True,0.05,0.7843137254901961,0.7843137254901961,1.0,0.6451612903225806,1.0,0.8225806451612903,0.0,0.0,60,0,22,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.0,64.0,threshold_prioritized,19.0,True
threshold_priority,metal_nut,20260715,freqpatch_lite,35.0,10.0,19.0,,,,549,210816,0.05480275000445545,0.995,0.9002932551319648,0.9776569293246301,0.9260058627801505,0.6396065241495962,1.272062063217163,0.05,19.0,19.0,True,0.05,0.6808510638297872,0.6808510638297872,1.0,0.5161290322580645,1.0,0.7580645161290323,0.0,0.0,48,0,22,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.0,64.0,threshold_prioritized,19.0,True
threshold_priority,metal_nut,20260715,patchcore_lite,35.0,10.0,19.0,,,,549,210816,0.05480275000445545,0.995,0.9002932551319648,0.9776569293246301,0.9260075443053946,0.6397072242329361,1.272062063217163,0.05,19.0,19.0,True,0.05,0.6808510638297872,0.6808510638297872,1.0,0.5161290322580645,1.0,0.7580645161290323,0.0,0.0,48,0,22,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.0,64.0,threshold_prioritized,19.0,True
threshold_priority,metal_nut,20260716,freqpatch_lite,35.0,10.0,19.0,,,,549,210816,0.061955584002134856,0.995,0.9115347018572825,0.9789050890328623,0.9397580305710174,0.6864760428355553,1.4017964601516724,0.05,19.0,19.0,True,0.05,0.7432432432432432,0.7432432432432432,1.0,0.5913978494623656,1.0,0.7956989247311828,0.0,0.0,55,0,22,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.0,64.0,threshold_prioritized,19.0,True
threshold_priority,metal_nut,20260716,patchcore_lite,35.0,10.0,19.0,,,,549,210816,0.061955584002134856,0.995,0.9115347018572825,0.9789050890328623,0.9397597181522857,0.6865152323456742,1.4017964601516724,0.05,19.0,19.0,True,0.05,0.7432432432432432,0.7432432432432432,1.0,0.5913978494623656,1.0,0.7956989247311828,0.0,0.0,55,0,22,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.0,64.0,threshold_prioritized,19.0,True
threshold_priority,pill,20260714,freqpatch_lite,35.0,10.0,19.0,,,,549,210816,0.059549958001298364,0.995,0.8472449536279323,0.9693784783763415,0.9509855385894099,0.5724854765754837,2.0092458724975586,0.05,19.0,19.0,True,0.05,0.22641509433962265,0.22641509433962265,1.0,0.1276595744680851,1.0,0.5638297872340425,0.0,0.0,18,0,26,123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.0,64.0,threshold_prioritized,19.0,True
threshold_priority,pill,20260714,patchcore_lite,35.0,10.0,19.0,,,,549,210816,0.059549958001298364,0.995,0.8488816148390617,0.9698206396141914,0.9509400963067556,0.5696850232222437,1.8645092248916626,0.05,19.0,19.0,True,0.05,0.2484472049689441,0.2484472049689441,1.0,0.14184397163120568,1.0,0.5709219858156028,0.0,0.0,20,0,26,121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.0,64.0,threshold_prioritized,19.0,True
threshold_priority,pill,20260715,freqpatch_lite,35.0,10.0,19.0,,,,549,210816,0.09035558400501031,0.995,0.8254228041462084,0.9646558267055075,0.9510804041422838,0.5544687434614732,1.5907433032989502,0.05,19.0,19.0,True,0.05,0.5612244897959183,0.5612244897959183,1.0,0.3900709219858156,1.0,0.6950354609929078,0.0,0.0,55,0,26,86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.0,64.0,threshold_prioritized,19.0,True
threshold_priority,pill,20260715,patchcore_lite,35.0,10.0,19.0,,,,549,210816,0.09035558400501031,0.995,0.8273322422258593,0.9650184004521456,0.9509803749760339,0.5493608248252152,1.5340992212295532,0.05,19.0,19.0,True,0.05,0.5612244897959183,0.5612244897959183,1.0,0.3900709219858156,1.0,0.6950354609929078,0.0,0.0,55,0,26,86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.0,64.0,threshold_prioritized,19.0,True
threshold_priority,pill,20260716,freqpatch_lite,35.0,10.0,19.0,,,,549,210816,0.07358079099503811,0.995,0.8046917621385705,0.9583213768163164,0.9490099422366164,0.5336212369012336,1.5388126373291016,0.05,19.0,19.0,True,0.05,0.5079365079365079,0.5079365079365079,1.0,0.3404255319148936,1.0,0.6702127659574468,0.0,0.0,48,0,26,93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.0,64.0,threshold_prioritized,19.0,True
threshold_priority,pill,20260716,patchcore_lite,35.0,10.0,19.0,,,,549,210816,0.07358079099503811,0.995,0.8060556464811783,0.9588558582930714,0.9489570612387837,0.5311300484583729,1.5280367136001587,0.05,19.0,19.0,True,0.05,0.4919786096256685,0.4919786096256685,1.0,0.3262411347517731,1.0,0.6631205673758865,0.0,0.0,46,0,26,95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.0,64.0,threshold_prioritized,19.0,True
threshold_priority,screw,20260714,freqpatch_lite,35.0,10.0,19.0,,,,549,210816,0.0541377499976079,0.995,0.41852838696454187,0.7167512057731389,0.8951467633470651,0.012382941645802068,1.2119911909103394,0.05,19.0,19.0,True,0.05,0.1897810218978102,0.1897810218978102,0.7222222222222222,0.1092436974789916,0.8780487804878049,0.4936462389833982,0.12195121951219512,121.95121951219512,13,5,36,106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.0,64.0,threshold_prioritized,19.0,True
threshold_priority,screw,20260714,patchcore_lite,35.0,10.0,19.0,,,,549,210816,0.0541377499976079,0.995,0.41852838696454187,0.7167512057731389,0.8951467565735757,0.012382933029428693,1.2119911909103394,0.05,19.0,19.0,True,0.05,0.1897810218978102,0.1897810218978102,0.7222222222222222,0.1092436974789916,0.8780487804878049,0.4936462389833982,0.12195121951219512,121.95121951219512,13,5,36,106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.0,64.0,threshold_prioritized,19.0,True
threshold_priority,screw,20260715,freqpatch_lite,35.0,10.0,19.0,,,,549,210816,0.05834670799958985,0.995,0.45767575322812054,0.7409895854738474,0.9091025440754563,0.014893960275766447,1.2807092666625977,0.05,19.0,19.0,True,0.05,0.109375,0.109375,0.7777777777777778,0.058823529411764705,0.9512195121951219,0.5050215208034433,0.04878048780487805,48.78048780487805,7,2,39,112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.0,64.0,threshold_prioritized,19.0,True
threshold_priority,screw,20260715,patchcore_lite,35.0,10.0,19.0,,,,549,210816,0.05834670799958985,0.995,0.4578807132609142,0.740688428636213,0.9091017815183872,0.01489088719208394,1.2807092666625977,0.05,19.0,19.0,True,0.05,0.109375,0.109375,0.7777777777777778,0.058823529411764705,0.9512195121951219,0.5050215208034433,0.04878048780487805,48.78048780487805,7,2,39,112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.0,64.0,threshold_prioritized,19.0,True
threshold_priority,screw,20260716,freqpatch_lite,35.0,10.0,19.0,,,,549,210816,0.07142641699465457,0.995,0.40930518548882966,0.7251773892822352,0.9065086299957592,0.015041846843752288,1.3220267295837402,0.05,19.0,19.0,True,0.05,0.09523809523809523,0.09523809523809523,0.8571428571428571,0.05042016806722689,0.975609756097561,0.5130149620823939,0.024390243902439025,24.390243902439025,6,1,40,113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.0,64.0,threshold_prioritized,19.0,True
threshold_priority,screw,20260716,patchcore_lite,35.0,10.0,19.0,,,,549,210816,0.07142641699465457,0.995,0.4095101455216233,0.7256257336270855,0.9065044962586599,0.015037463548121906,1.3220267295837402,0.05,19.0,19.0,True,0.05,0.09523809523809523,0.09523809523809523,0.8571428571428571,0.05042016806722689,0.975609756097561,0.5130149620823939,0.024390243902439025,24.390243902439025,6,1,40,113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.0,64.0,threshold_prioritized,19.0,True
threshold_priority,tile,20260714,freqpatch_lite,35.0,10.0,19.0,,,,549,210816,0.06153174999781186,0.995,0.9570707070707071,0.9837333452204092,0.9150449330084534,0.4256045031166358,1.293620228767395,0.05,19.0,19.0,True,0.05,0.8888888888888888,0.8888888888888888,0.9855072463768116,0.8095238095238095,0.9696969696969697,0.8896103896103896,0.030303030303030304,30.303030303030305,68,1,32,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.0,64.0,threshold_prioritized,19.0,True
